source_workbook,source_sheet,source_row,batch,basket,category,semester,course_code_raw,course_code,course_code_status,course_title_raw,course_title,prerequisite_raw,prerequisite,prerequisite_status,lecture_hours,tutorial_hours,practical_hours,credits
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,4,2024,B1,Univ Core,S3,LAWS101,LAWS101,recorded,Fundamentals of Indian Constitution and Human Rights,Fundamentals of Indian Constitution and Human Rights,Nil,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,5,2024,B1,Univ Core,S1,UCOR102,UCOR102,recorded,Introduction to writing,Introduction to writing,NIL,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,7,2024,B2,Foundation,S1,MATH203,MATH203,recorded,Probability and Statistics,Probability and Statistics,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,7,2024,B2,Foundation,S2,MATH201,MATH201,recorded,Calculus,Calculus,NIL,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,7,2024,B2,Foundation,S3,MTSC781,MTSC781,recorded,Sustainable Cities and Communities,Sustainable Cities and Communities,NIL,Nil,explicit_none,0.0,0.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,7,2024,B2,Foundation,S4,SLAD206,SLAD206,recorded,Human Values in Work and Life,Human Values in Work and Life,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,7,2024,B2,Foundation,S6,LANG101,LANG101,recorded,Kannada/ Language,Kannada/ Language,NIL,Nil,explicit_none,0.0,0.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,8,2024,B2,Foundation,S1,COMP132,COMP132,recorded,Design Workshop,Design Workshop,NIL,Nil,explicit_none,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,8,2024,B2,Foundation,S2,MTSC211,MTSC211,recorded,Sustainable Smart Materials,Sustainable Smart Materials,MTSC111,MTSC111,recorded,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,8,2024,B2,Foundation,S3,MATH204,MATH204,recorded,Linear Algebra,Linear Algebra,NIL,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,9,2024,B2,Foundation,S1,MTSC111,MTSC111,recorded,Materials for Smart Devices,Materials for Smart Devices,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,9,2024,B2,Foundation,S2,ENGL210,ENGL210,recorded,Academic Writing,Academic Writing,UCOR102,UCOR102,recorded,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,11,2024,B2,Foundation,S1,PSYC101/ECON101,PSYC101/ECON101,recorded,Introduction to Psychology/Introduction to Economics,Introduction to Psychology/Introduction to Economics,NIL,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,11,2024,B2,Foundation,S4,COMP403,COMP403,recorded,Cloud Computing,Cloud Computing,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,12,2024,B3,Program CORE,S1,DATA103,DATA103,recorded,Programming in Python,Programming in Python,NIL,Nil,explicit_none,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,12,2024,B3,Program CORE,S2,COMP201,COMP201,recorded,Data Structures,Data Structures,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,12,2024,B3,Program CORE,S3,COMP203,COMP203,recorded,Analysis of Algorithms,Analysis of Algorithms,COMP201,COMP201,recorded,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,12,2024,B3,Program CORE,S4,COMP209,COMP209,recorded,Databases Management,Databases Management,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,12,2024,B3,Program CORE,S5,COMP208,COMP208,recorded,Networks,Networks,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,12,2024,B3,Program CORE,S7,COMP302,COMP302,recorded,Internet of Things,Internet of Things,"COMP132, COMP201, COMP206, COMP208, COMP301","COMP132, COMP201, COMP206, COMP208, COMP301",recorded,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,13,2024,B3,Program CORE,S2,DATA132,DATA132,recorded,Data visualization and Storytelling,Data visualization and Storytelling,DATA103,DATA103,recorded,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,13,2024,B3,Program CORE,S3,COMP202,COMP202,recorded,Theoretical Computer Science,Theoretical Computer Science,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,13,2024,B3,Program CORE,S4,COMP204,COMP204,recorded,Digital Design and Computer Organization,Digital Design and Computer Organization,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,13,2024,B3,Program CORE,S5,COMP207,COMP207,recorded,Operating Systems,Operating Systems,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,13,2024,B3,Program CORE,S6,COMP206,COMP206,recorded,Microprocessors and Computer Architecture,Microprocessors and Computer Architecture,"COMP204, COMP207","COMP204, COMP207",recorded,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,14,2024,B3,Program CORE,S4,COMP301,COMP301,recorded,Artificial Intelligence,Artificial Intelligence,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,15,2024,B3,Program CORE,S5,COMP205,COMP205,recorded,Object Oriented Programming,Object Oriented Programming,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,16,2024,B4,Program HONORS,S2,DATA201,DATA201,recorded,Foundations to Data Science,Foundations to Data Science,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,16,2024,B4,Program HONORS,S3,DATA202,DATA202,recorded,Exploratory Data Analysis,Exploratory Data Analysis,"DATA201, MATH203","DATA201, MATH203",recorded,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,16,2024,B4,Program HONORS,S4,MATH301,MATH301,recorded,Optimization Techniques for Data Science,Optimization Techniques for Data Science,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,16,2024,B4,Program HONORS,S5,DATA 301,DATA301,recorded,Machine Learning,Machine Learning,"DATA202, MATH301","DATA202, MATH301",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,16,2024,B4,Program HONORS,S6,DATA 302,DATA302,recorded,Deep Learning,Deep Learning,DATA301,DATA301,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,17,2024,B4,Program HONORS,S3,MATH206,MATH206,recorded,Advanced Statistical Analysis and Research Methods with R,Advanced Statistical Analysis and Research Methods with R,MATH203,MATH203,recorded,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,18,2024,B5,Specialization Tracks,S5,MATH401/COMP401,MATH401/COMP401,recorded,SPT-Course #1-Probabilistic Graph Models LTP: 3-0-2 /Web Framework LTP: 2-0-4,SPT-Course #1-Probabilistic Graph Models LTP: 3-0-2 /Web Framework LTP: 2-0-4,NIL/NIL,NIL/NIL,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,18,2024,B5,Specialization Tracks,S6,DATA404/ DATA406,DATA404/DATA406,recorded,SPT-Course #2-Multi Modal Learning/Big Data Framework,SPT-Course #2-Multi Modal Learning/Big Data Framework,DATA302/NIL,DATA302/NIL,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,18,2024,B5,Specialization Tracks,S7,DATA403,DATA403,recorded,SPT-Course #3 (Natural Language Processing / Natural Language Processing),SPT-Course #3 (Natural Language Processing / Natural Language Processing),DATA302,DATA302,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,19,2024,B5,Specialization Tracks,S7,DATA408/COMP402,DATA408/COMP402,recorded,SPT-Course #4 (Advanced Topics in Deep Learning LTP: 3-0-2/ Software Architecture and Deployments LTP: 2-0-4),SPT-Course #4 (Advanced Topics in Deep Learning LTP: 3-0-2/ Software Architecture and Deployments LTP: 2-0-4),"DATA302/ COMP205, COMP401","DATA302/COMP205, COMP401",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,20,2024,B5,Specialization Tracks,S7,DATA405,DATA405,recorded,SPT-Course #5 Reinforcement Learning/Reinforcement Learning,SPT-Course #5 Reinforcement Learning/Reinforcement Learning,"MATH202, MATH204","MATH202, MATH204",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,22,2024,B6,Open/Minor,S3,,,missing_in_source,Minor/Open (#1 Course),Minor/Open (#1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,22,2024,B6,Open/Minor,S4,,,missing_in_source,Minor/Open (#2 Course),Minor/Open (#2 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,22,2024,B6,Open/Minor,S5,,,missing_in_source,Minor/Open (#3 Course),Minor/Open (#3 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,22,2024,B6,Open/Minor,S6,,,missing_in_source,"Minor/Open (#4, #5 Courses)","Minor/Open (#4, #5 Courses)",,,not_recorded,8.0,0.0,0.0,8.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,22,2024,B6,Open/Minor,S7,,,missing_in_source,Minor (#6 Course),Minor (#6 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,23,2024,B7,Internship/ Capstone Project,S5,DATA801,DATA801,recorded,Summer Training/Internship,Summer Training/Internship,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,23,2024,B7,Internship/ Capstone Project,S7,DATA802,DATA802,recorded,Interdisciplinary Project,Interdisciplinary Project,NIL,Nil,explicit_none,0.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,23,2024,B7,Internship/ Capstone Project,S8,DATA803,DATA803,recorded,Capstone Project/Industrial Internship,Capstone Project/Industrial Internship,NIL,Nil,explicit_none,0.0,0.0,0.0,12.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S1,,,missing_in_source,SEMESTER - I,SEMESTER - I,,,not_recorded,29.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S2,,,missing_in_source,SEMESTER - 2,SEMESTER - 2,,,not_recorded,28.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S3,,,missing_in_source,SEMESTER - 3,SEMESTER - 3,,,not_recorded,29.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S4,,,missing_in_source,SEMESTER - 4,SEMESTER - 4,,,not_recorded,29.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S5,,,missing_in_source,SEMESTER - 5,SEMESTER - 5,,,not_recorded,29.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S6,,,missing_in_source,SEMESTER - 6,SEMESTER - 6,,,not_recorded,25.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S7,,,missing_in_source,SEMESTER - 7,SEMESTER - 7,,,not_recorded,26.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2024,25,2024,Total HRS,Internship/ Capstone Project,S8,,,missing_in_source,SEMESTER - 8,SEMESTER - 8,,,not_recorded,0.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,3,2025,B1,Univ Core,S1,UCOR103,UCOR103,recorded,Communication Skills,Communication Skills,Nil,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,3,2025,B1,Univ Core,S2,UCOR111,UCOR111,recorded,Environmental Studies and Sustainability,Environmental Studies and Sustainability,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,3,2025,B1,Univ Core,S3,UCOR207,UCOR207,recorded,Analytical Academic Writing,Analytical Academic Writing,NIL,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,3,2025,B1,Univ Core,S4,UCOR205,UCOR205,recorded,Socio-Cultural Perspectives on Indian Life,Socio-Cultural Perspectives on Indian Life,Nil,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,3,2025,B1,Univ Core,S5,UCOR310,UCOR310,recorded,Critical Thinking,Critical Thinking,NIL,Nil,explicit_none,2.0,1.0,0.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,3,2025,B1,Univ Core,S6,UCOR215,UCOR215,recorded,Humanistic Leadership Development,Humanistic Leadership Development,NIL,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,4,2025,B1,Univ Core,S1,UCOR106,UCOR106,recorded,Learning to Learn,Learning to Learn,NIL,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,4,2025,B1,Univ Core,S2,LAWS101,LAWS101,recorded,Fundamentals of Indian Constitution and Human Rights,Fundamentals of Indian Constitution and Human Rights,NIL,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,4,2025,B1,Univ Core,S5,UCOR104,UCOR104,recorded,Problem Solving with Design Thinking,Problem Solving with Design Thinking,NIL,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,5,2025,B1,Univ Core,S2,UCOR701,UCOR701,recorded,Community Engagement & Service Experience,Community Engagement & Service Experience,NIL,Nil,explicit_none,0.0,0.0,0.0,1.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,5,2025,B1,Univ Core,S3,SLAD206,SLAD206,recorded,Human Values in Work and Life,Human Values in Work and Life,Nil,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,7,2025,B2,Foundation,S1,MATH208,MATH208,recorded,Multivariate Calculus,Multivariate Calculus,Nil,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,7,2025,B2,Foundation,S2,MATH203,MATH203,recorded,Probability and Statistics,Probability and Statistics,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,7,2025,B2,Foundation,S3,MATH209,MATH209,recorded,Linear Algebra,Linear Algebra,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,7,2025,B2,Foundation,S6,TBA,,pending,Language,Language,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,8,2025,B2,Foundation,S2,MTSC211,MTSC211,recorded,Sustainable Smart Materials,Sustainable Smart Materials,MTSC111,MTSC111,recorded,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,8,2025,B2,Foundation,S4,MATH206,MATH206,recorded,Advanced Statistical Analysis and Research Methods with R,Advanced Statistical Analysis and Research Methods with R,MATH203,MATH203,recorded,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,9,2025,B2,Foundation,S1,MTSC111,MTSC111,recorded,Materials for Smart Devices,Materials for Smart Devices,Nil,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,9,2025,B2,Foundation,S2,COMP132,COMP132,recorded,Design Workshop,Design Workshop,Nil,Nil,explicit_none,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,12,2025,B3,Program CORE,S1,DATA103,DATA103,recorded,Programming in Python,Programming in Python,Nil,Nil,explicit_none,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,12,2025,B3,Program CORE,S2,COMP201,COMP201,recorded,Data Structures,Data Structures,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,12,2025,B3,Program CORE,S4,COMP207,COMP207,recorded,Operating Systems,Operating Systems,Nil,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,12,2025,B3,Program CORE,S5,COMP206,COMP206,recorded,Microprocessors and Computer Architecture,Microprocessors and Computer Architecture,"COMP204, COMP207","COMP204, COMP207",recorded,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,13,2025,B3,Program CORE,S1,COMP204,COMP204,recorded,Digital Design and Computer Organization,Digital Design and Computer Organization,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,13,2025,B3,Program CORE,S2,DATA132,DATA132,recorded,Data Visualization and Storytelling,Data Visualization and Storytelling,DATA103,DATA103,recorded,1.0,0.0,4.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,13,2025,B3,Program CORE,S3,COMP202,COMP202,recorded,Theoretical Computer Science,Theoretical Computer Science,NIL,Nil,explicit_none,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,13,2025,B3,Program CORE,S6,COMP208,COMP208,recorded,Networks,Networks,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,14,2025,B3,Program CORE,S2,COMP209,COMP209,recorded,Databases Management,Databases Management,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,14,2025,B3,Program CORE,S4,COMP301,COMP301,recorded,Artificial Intelligence,Artificial Intelligence,NIL,Nil,explicit_none,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,14,2025,B3,Program CORE,S6,COMP302,COMP302,recorded,Internet of Things,Internet of Things,"COMP132, COMP201, COMP206, COMP208, COMP301","COMP132, COMP201, COMP206, COMP208, COMP301",recorded,0.0,0.0,4.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,15,2025,B3,Program CORE,S3,COMP203,COMP203,recorded,Analysis of Algorithms,Analysis of Algorithms,COMP201,COMP201,recorded,3.0,0.0,2.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,15,2025,B3,Program CORE,S4,COMP205,COMP205,recorded,Object Oriented Programming,Object Oriented Programming,NIL,Nil,explicit_none,2.0,0.0,2.0,3.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,16,2025,B4,Program HONORS,S3,DATA209,DATA209,recorded,Advanced Exploratory Data Analysis,Advanced Exploratory Data Analysis,"DATA132, MATH203","DATA132, MATH203",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,16,2025,B4,Program HONORS,S4,MATH301,MATH301,recorded,Optimization Techniques for Data Science,Optimization Techniques for Data Science,MATH201,MATH201,recorded,3.0,1.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,16,2025,B4,Program HONORS,S5,DATA301,DATA301,recorded,Machine Learning,Machine Learning,"DATA206, MATH301","DATA206, MATH301",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,16,2025,B4,Program HONORS,S6,DATA302,DATA302,recorded,Deep Learning,Deep Learning,DATA301,DATA301,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,16,2025,B4,Program HONORS,S7,DATA403,DATA403,recorded,Natural Language Processing,Natural Language Processing,DATA302,DATA302,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,18,2025,B5,Specialization Tracks,S5,MATH401/ COMP401,MATH401/COMP401,recorded,SPT-Course #1-Probabilistic Graph Models LTP: 3-0-2/Web Framework LTP: 2-0-4,SPT-Course #1-Probabilistic Graph Models LTP: 3-0-2/Web Framework LTP: 2-0-4,NIL/NIL,NIL/NIL,recorded,,,,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,18,2025,B5,Specialization Tracks,S6,DATA404/ DATA406,DATA404/DATA406,recorded,SPT-Course #2-Multi Modal Learning/Big Data Framework,SPT-Course #2-Multi Modal Learning/Big Data Framework,DATA302/NIL,DATA302/NIL,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,18,2025,B5,Specialization Tracks,S7,TBA/COMP405,TBA/COMP405,recorded,SPT-Course #3 (Image Processing and Computer Vision/Cloud & Cognitive Computing),SPT-Course #3 (Image Processing and Computer Vision/Cloud & Cognitive Computing),TBA/NIL,TBA/NIL,recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,19,2025,B5,Specialization Tracks,S7,DATA408/ COMP402,DATA408/COMP402,recorded,SPT-Course #4 (Advanced Topics in Deep Learning LTP: 3-0-2/ Software Architecture and Deployments LTP: 2-0-4),SPT-Course #4 (Advanced Topics in Deep Learning LTP: 3-0-2/ Software Architecture and Deployments LTP: 2-0-4),"DATA302/ COMP205, COMP401","DATA302/COMP205, COMP401",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,20,2025,B5,Specialization Tracks,S7,DATA405,DATA405,recorded,SPT-Course #5 Reinforcement Learning/Reinforcement Learning,SPT-Course #5 Reinforcement Learning/Reinforcement Learning,"MATH202, MATH204","MATH202, MATH204",recorded,2.0,0.0,4.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,21,2025,B6,Open/Minor,S1,MGMT101,MGMT101,recorded,Essentials of Business Management,Essentials of Business Management,Nil,Nil,explicit_none,1.0,1.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,21,2025,B6,Open/Minor,S3,,,missing_in_source,Minor/Open (1 Course),Minor/Open (1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,21,2025,B6,Open/Minor,S4,,,missing_in_source,Minor/Open (1 Course),Minor/Open (1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,21,2025,B6,Open/Minor,S5,,,missing_in_source,Minor/Open (2 Courses),Minor/Open (2 Courses),,,not_recorded,8.0,0.0,0.0,8.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,21,2025,B6,Open/Minor,S6,,,missing_in_source,Minor/Open (1 Course),Minor/Open (1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,21,2025,B6,Open/Minor,S7,DATA802,DATA802,recorded,Inter-Desciplinary Project,Inter-Desciplinary Project,NIL,Nil,explicit_none,0.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,22,2025,B6,Open/Minor,S1,PSCY102 / ECON105,PSCY102/ECON105,recorded,Introduction to Psychology/Principles of Economics,Introduction to Psychology/Principles of Economics,NIL,Nil,explicit_none,1.0,0.0,2.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,22,2025,B6,Open/Minor,S7,,,missing_in_source,Minor/Open (1 Course),Minor/Open (1 Course),,,not_recorded,4.0,0.0,0.0,4.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,23,2025,B7,Internship/ Capstone Project,S5,DATA801,DATA801,recorded,Summer Training/Internship,Summer Training/Internship,NIL,Nil,explicit_none,0.0,0.0,0.0,2.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,23,2025,B7,Internship/ Capstone Project,S8,DATA803,DATA803,recorded,Capstone Project/ Industrial Internship,Capstone Project/ Industrial Internship,NIL,Nil,explicit_none,0.0,0.0,0.0,12.0
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S1,,,missing_in_source,SEMESTER - I,SEMESTER - I,,,not_recorded,28.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S2,,,missing_in_source,SEMESTER - 2,SEMESTER - 2,,,not_recorded,29.0,,,
Semester_Spread_Structures_Sept_2026(3).xlsx,Sem_Spread_2025,25,2025,Total HRS,Internship/ Capstone Project,S3,,,missing_in_source,SEMESTER - 3,SEMESTER - 3,,,not_recorded,26.0,,,
